,0,1,2,3,4,5,6,7,8,9
0,0.8746508364405555,0.1139201162550619,1.8250240631856307,0.06183708303485602,0.0,4.113567224491789e-06,0.8084787193756098,0.9999825401573696,3.870598289646022,0.0005403914897989157
1,1.090645463153627,0.11938222655210462,1.901632330608407,0.05197489914266244,0.0,4.842628404885871e-08,1.1045884388967293,0.9614361526796391,2.9519200317781156,0.37502564552743234
2,0.8795428754820882,0.16699080574505717,2.6339727910242576,0.2606946170413694,1.553554745453447,6.0,1.7816815669181651,0.0,6.0,0.5439247195431236
3,0.8393181176898002,0.1854159637671794,3.638650519102039,0.6085489078201172,4.2664359722950564,2.5434366098475243,1.6701049012805882,0.68540823496466,2.874484656394479,0.12435124053476165
4,0.7961830518188423,0.2080424703844613,3.5418609360185087,0.2881775280145216,4.630136067570088,1.597159051276841,5.999922287752758,0.3774762006576608,1.4634131925634362,0.5762484799293615
5,0.8540553532967877,0.19715675601461474,3.845232490089225,0.3781260343630154,3.0718771171348,1.7167882911514087,2.297210112059466,0.0,3.119649170001019,0.515319922548622
6,0.7839262203385913,0.18124636486900064,3.3510148662821764,0.3089272911898435,0.7211036833041105,5.188913764877546,3.6762844560097765,0.0,2.3808625636141167,0.2525203072233877
7,0.9062655082964957,0.18556972019830298,3.0313196722780837,0.2629247773424711,0.5028125869290689,6.0,2.521534401938858,9.615089594267712e-05,5.938482154879434,0.39999205306705266
8,1.2318802753218567,0.09736453972095467,1.7096503762501267,0.3252284614383608,0.0,1.8048197523860035,1.2855590368621943,0.9988674028574858,1.7498479632468582,0.12759329219825855
9,0.8815721108195224,0.1941321521300732,3.395177147810037,0.46396950053962516,5.960453882991224,3.2691276474389243e-09,2.854248231276115,1.4729959312058584e-05,3.6025984144324745,0.313810289070304
10,0.8992564842683434,0.1913355343680243,3.535954391158673,0.43012109592268244,2.427553446266245,2.91191614430471,2.2246089237423208,4.1273581395868795e-05,2.3983407191664607,0.45576270209785585
11,0.9612937245413464,0.16445884323972398,2.357298449425982,0.11757477773188865,0.020962771896627083,2.1023024719071506,3.030720042861224,0.31532339937354215,5.780097995326138,0.007273776692904891
12,0.9487623496585244,0.15866395574771658,3.62968295929795,0.3105581611348336,0.004305951709551871,1.9541826525665025,2.418577235135169,0.0,1.5752764322700692,0.4134719152026156
13,0.7784349408712513,0.19031759955280986,3.7338922068120035,0.293257325431869,6.0,4.420495778562989,1.9627668122246262,0.0,0.0,1.0
14,1.117034114737651,0.11695710718205254,1.9919095261880564,0.0,1.1328203387627319e-10,3.09925627116312e-12,2.77302635805014,0.38282856902922613,6.0,0.0033227888473107755
15,1.1667457848529406,0.12553866923940277,2.1927572650814033,0.7975568929469878,2.1007800578472493e-09,1.1349833619062121e-11,1.6714128862708684,0.0,5.093869626748117,0.6793281000099234
16,0.9590419754260916,0.12714251436550975,1.9013889584218524,0.43297962592807737,1.8289930847697207,2.497107604600825,3.768390578570191,0.0006261306120918333,1.6136348516173253,0.30623884685555347
17,0.8131401392722266,0.23003758692044296,4.5942695471728845,0.3716977305177058,6.0,6.0,2.3597038326857893,6.4292789462552e-07,6.0,0.42516505657292125
18,0.9111623671656599,0.15487324053573504,2.5316461848064544,0.19569209737519855,0.0010731454200029085,0.0014193501007662554,1.2518156443895605,0.7433382485829761,0.10900752923151662,0.0010832539710110656
